epoch,accuracy,auc,f1_score,loss,val_accuracy,val_auc,val_f1_score,val_loss
0,0.08181428164243698,0.5354684591293335,0.05945909395813942,3.1778757572174072,0.081827312707901,0.5666958689689636,0.028829043731093407,3.344496488571167
1,0.09200085699558258,0.498446524143219,0.02443104423582554,4.378415584564209,0.09939759969711304,0.5,0.007861822843551636,3.1120221614837646
2,0.09832725673913956,0.49058765172958374,0.013954791240394115,3.462738513946533,0.09939759969711304,0.5,0.007861822843551636,3.109137773513794
3,0.09822002798318863,0.4898800849914551,0.01382752787321806,3.3944597244262695,0.09939759969711304,0.5,0.007861822843551636,3.108987331390381
4,0.09843447804450989,0.48714134097099304,0.013850966468453407,10.62997055053711,0.09939759969711304,0.5,0.007861822843551636,3.108999729156494
5,0.09843447804450989,0.48875945806503296,0.013837533071637154,16.91781997680664,0.09939759969711304,0.5,0.007861822843551636,3.1089365482330322
6,0.09843447804450989,0.4884030818939209,0.013839874416589737,12.141280174255371,0.09939759969711304,0.5,0.007861822843551636,3.109194278717041
7,0.09843447804450989,0.4882783889770508,0.013834797777235508,3.1342251300811768,0.09939759969711304,0.5,0.007861822843551636,3.109095335006714
8,0.09843447804450989,0.48888033628463745,0.013837866485118866,21.819622039794922,0.09939759969711304,0.5,0.007861822843551636,3.1090636253356934
9,0.09843447804450989,0.48852837085723877,0.013834797777235508,3.134185791015625,0.09939759969711304,0.5,0.007861822843551636,3.1090550422668457
10,0.09843447804450989,0.48871952295303345,0.013834797777235508,3.1341745853424072,0.09939759969711304,0.5,0.007861822843551636,3.1090197563171387
11,0.09843447804450989,0.4887666404247284,0.013834797777235508,3.1341545581817627,0.09939759969711304,0.5,0.007861822843551636,3.1089866161346436
12,0.09832725673913956,0.4887435734272003,0.01382202934473753,3.134131669998169,0.09939759969711304,0.5,0.007861822843551636,3.1089541912078857
