epoch,accuracy,auc,f1_score,loss,val_accuracy,val_auc,val_f1_score,val_loss
0,0.09521766752004623,0.5485261678695679,0.07561065256595612,3.1722118854522705,0.1621485948562622,0.7250245213508606,0.07952889055013657,2.8980610370635986
1,0.1407891809940338,0.5906335711479187,0.10153421014547348,3.0303313732147217,0.1360441893339157,0.7379518747329712,0.08564778417348862,2.9007203578948975
2,0.1728500872850418,0.6113804578781128,0.1270003616809845,2.978813886642456,0.14558234810829163,0.7196924090385437,0.1043633222579956,3.0673179626464844
3,0.1841089427471161,0.6277573108673096,0.135044127702713,2.9311652183532715,0.13453815877437592,0.7554643154144287,0.10094358026981354,2.9164605140686035
4,0.20319536328315735,0.6366416811943054,0.15129496157169342,2.899611234664917,0.10441768169403076,0.723986029624939,0.07296358793973923,3.1510977745056152
5,0.2128458023071289,0.6487321257591248,0.1596851795911789,2.860410451889038,0.14006024599075317,0.7506101131439209,0.11351438611745834,3.0578787326812744
6,0.2312888652086258,0.6555954217910767,0.17564933001995087,2.8305816650390625,0.1777108609676361,0.7649937868118286,0.14178547263145447,2.918492317199707
7,0.23214668035507202,0.6624124646186829,0.17941203713417053,2.8079991340637207,0.2254016250371933,0.8057816624641418,0.18465042114257812,2.6970584392547607
8,0.2426549345254898,0.6665254235267639,0.18545828759670258,2.7859537601470947,0.16265061497688293,0.7646917104721069,0.13551025092601776,2.9767556190490723
9,0.2561655640602112,0.6705549359321594,0.19873835146427155,2.7659192085266113,0.1495984047651291,0.7314260601997375,0.11007674038410187,3.4328103065490723
10,0.2595968246459961,0.6756301522254944,0.2034130096435547,2.745176076889038,0.16315262019634247,0.7667136192321777,0.1367754191160202,3.0230214595794678
11,0.27117735147476196,0.6787753105163574,0.20825953781604767,2.7286245822906494,0.163654625415802,0.7537419199943542,0.13923439383506775,3.131077766418457
12,0.2802916467189789,0.6824170351028442,0.22044791281223297,2.709278106689453,0.17018073797225952,0.7528573870658875,0.13750171661376953,3.2028865814208984
13,0.2856529951095581,0.6837948560714722,0.22582249343395233,2.698329448699951,0.22289158403873444,0.8076692819595337,0.1998671293258667,2.709317922592163
14,0.287261426448822,0.6876572370529175,0.2272900491952896,2.681570291519165,0.17871487140655518,0.765981137752533,0.13936316967010498,3.113490343093872
15,0.3006648123264313,0.6899092197418213,0.23630598187446594,2.667933702468872,0.20481929183006287,0.7904049754142761,0.18148930370807648,2.8805675506591797
16,0.30398884415626526,0.6921613812446594,0.24139228463172913,2.655752658843994,0.1576305329799652,0.7282449007034302,0.11937323957681656,3.523660659790039
17,0.30956465005874634,0.6954019069671631,0.245591402053833,2.6423864364624023,0.2299197018146515,0.8207369446754456,0.21057625114917755,2.683872699737549
18,0.31342482566833496,0.6970331072807312,0.2491711974143982,2.630918502807617,0.15512049198150635,0.72960364818573,0.12037694454193115,3.350548267364502
19,0.31825006008148193,0.6984115242958069,0.2537159025669098,2.621546983718872,0.30923697352409363,0.8537815809249878,0.2857007682323456,2.4592275619506836
20,0.32661375403404236,0.7013221383094788,0.26098933815956116,2.6059556007385254,0.17419679462909698,0.7717653512954712,0.1418430656194687,3.0379550457000732
21,0.3346557915210724,0.703639805316925,0.2668784558773041,2.5945794582366943,0.26355424523353577,0.833092987537384,0.2312282919883728,2.617255210876465
22,0.33712202310562134,0.7055093050003052,0.2718818485736847,2.58205246925354,0.24196788668632507,0.8054745197296143,0.2245815396308899,2.755640983581543
23,0.3410894274711609,0.7047716975212097,0.27476513385772705,2.5748746395111084,0.3037148714065552,0.8546677827835083,0.2794508934020996,2.4675681591033936
24,0.3437700867652893,0.7088399529457092,0.2762264907360077,2.560058832168579,0.3192771375179291,0.8534547090530396,0.29552847146987915,2.456799030303955
25,0.3485953211784363,0.7094507217407227,0.28150278329849243,2.549751043319702,0.25552210211753845,0.8311336636543274,0.23605039715766907,2.631946563720703
26,0.35760238766670227,0.7107032537460327,0.2891791760921478,2.540618419647217,0.24949800968170166,0.8280986547470093,0.24118031561374664,2.638972520828247
27,0.3618914783000946,0.7126424908638,0.2918257415294647,2.5286550521850586,0.1992972046136856,0.7759004831314087,0.15414771437644958,2.9796078205108643
28,0.3665022552013397,0.71429044008255,0.29666560888290405,2.5173139572143555,0.22791166603565216,0.8237202167510986,0.19676487147808075,2.6880242824554443
29,0.375080406665802,0.714945912361145,0.3029749095439911,2.510697841644287,0.26606428623199463,0.8272887468338013,0.2369624525308609,2.6146607398986816
30,0.38022729754447937,0.7173749208450317,0.30821356177330017,2.499377965927124,0.29718878865242004,0.8473383784294128,0.2739490270614624,2.4990267753601074
31,0.38322967290878296,0.7177190780639648,0.3121550977230072,2.4883201122283936,0.29718878865242004,0.8475356101989746,0.2814311981201172,2.5229878425598145
