epoch,accuracy,auc,f1_score,loss,val_accuracy,val_auc,val_f1_score,val_loss
0,0.6232039332389832,0.7765348553657532,0.5260122418403625,2.046677827835083,0.6706827282905579,0.9592812657356262,0.6472744941711426,1.5938156843185425
1,0.6285653114318848,0.7746263742446899,0.5339261889457703,2.017932415008545,0.685742974281311,0.961458146572113,0.6602401733398438,1.5623197555541992
2,0.6365001201629639,0.7773804664611816,0.5323220491409302,2.0277421474456787,0.6932730674743652,0.9637236595153809,0.6669327616691589,1.5357881784439087
3,0.6713489294052124,0.780613124370575,0.567207396030426,1.9554362297058105,0.6992971897125244,0.9654566645622253,0.6755293011665344,1.5077369213104248
4,0.6746729612350464,0.7824413180351257,0.5716977119445801,1.9368054866790771,0.702309250831604,0.9671308994293213,0.6795369386672974,1.482484221458435
5,0.6845378279685974,0.785430908203125,0.5781159400939941,1.9259799718856812,0.7078313231468201,0.9682413339614868,0.6847257614135742,1.4615223407745361
6,0.6921509504318237,0.7885839939117432,0.5845493674278259,1.9135462045669556,0.7259036302566528,0.9694728255271912,0.7062945365905762,1.4361073970794678
7,0.6950461268424988,0.7888573408126831,0.5876815319061279,1.8984471559524536,0.7233935594558716,0.9699368476867676,0.7036221623420715,1.4518656730651855
8,0.7101651430130005,0.785632312297821,0.6016542911529541,1.8844887018203735,0.7359437942504883,0.9705770611763,0.7122459411621094,1.439083218574524
9,0.7177782654762268,0.7888598442077637,0.6109930872917175,1.8518669605255127,0.7344377636909485,0.9716911315917969,0.7159489989280701,1.4206815958023071
10,0.7184216380119324,0.7904143333435059,0.6061109304428101,1.8756170272827148,0.7379518151283264,0.9721923470497131,0.7171533107757568,1.4103840589523315
11,0.7352562546730042,0.7934651374816895,0.6220011711120605,1.8418641090393066,0.7424699068069458,0.9723482728004456,0.719106912612915,1.406944751739502
12,0.7290371060371399,0.795218288898468,0.6129301190376282,1.8432825803756714,0.7429718971252441,0.9735384583473206,0.7187398672103882,1.386025309562683
13,0.73879474401474,0.7937944531440735,0.6245713233947754,1.8268897533416748,0.7444779276847839,0.9733327627182007,0.7219463586807251,1.387842059135437
14,0.7463006377220154,0.7940977215766907,0.6298820376396179,1.8239567279815674,0.7520080208778381,0.9737957715988159,0.7307703495025635,1.3824265003204346
15,0.7541282176971436,0.7951602339744568,0.6401802897453308,1.7962623834609985,0.7494980096817017,0.9740842580795288,0.7280840873718262,1.3790290355682373
16,0.7485524415969849,0.7960867881774902,0.6370432376861572,1.7931218147277832,0.7575300931930542,0.9747551679611206,0.7356852889060974,1.366751790046692
17,0.769568920135498,0.7966063022613525,0.6565948724746704,1.7551106214523315,0.7565261125564575,0.9747745394706726,0.7359460592269897,1.3585827350616455
18,0.7648509740829468,0.7972064018249512,0.64730304479599,1.7956645488739014,0.7595381736755371,0.9750658869743347,0.7379133701324463,1.3573122024536133
19,0.7779326438903809,0.792974054813385,0.6615821719169617,1.749175786972046,0.7700803279876709,0.9749611020088196,0.7481812238693237,1.3669382333755493
20,0.7750375270843506,0.7978197336196899,0.6569026708602905,1.765464186668396,0.7610442042350769,0.9761110544204712,0.739012598991394,1.3528863191604614
