epoch,accuracy,auc,f1_score,loss,val_accuracy,val_auc,val_f1_score,val_loss
0,0.9942097067832947,0.9999790787696838,0.995039165019989,0.8297581672668457,0.8072289228439331,0.9835951328277588,0.7913890480995178,1.2597465515136719
1,0.9973192811012268,0.9999935626983643,0.9976113438606262,0.7771239876747131,0.8323293924331665,0.9850645065307617,0.8154574036598206,1.2162971496582031
2,0.9993566274642944,0.9999991655349731,0.9994146823883057,0.7433462142944336,0.831325352191925,0.9865584969520569,0.8128783106803894,1.1913654804229736
3,0.9997855424880981,0.9999998807907104,0.9998704195022583,0.7248285412788391,0.8378514647483826,0.9868487119674683,0.8187626600265503,1.1749825477600098
4,0.9997855424880981,1.0,0.9997887015342712,0.715078592300415,0.8448795676231384,0.9877445697784424,0.8308698534965515,1.1647828817367554
5,1.0,1.0,1.0,0.7087350487709045,0.8458836078643799,0.9878064393997192,0.8325201869010925,1.156821608543396
6,0.9997855424880981,0.9999999403953552,0.9998054504394531,0.7045590877532959,0.8524097204208374,0.9885880947113037,0.8391695618629456,1.1511963605880737
7,0.9998927712440491,0.9999999403953552,0.9998882412910461,0.6992573142051697,0.8559237718582153,0.9889693856239319,0.8439085483551025,1.1394785642623901
8,1.0,1.0,1.0,0.6939640641212463,0.8559237718582153,0.9894704818725586,0.8411023020744324,1.1378800868988037
9,1.0,0.9999999403953552,1.0,0.6900761127471924,0.8584337830543518,0.9891949892044067,0.8432391881942749,1.1403648853302002
10,1.0,0.9999999403953552,1.0,0.6879112720489502,0.8579317927360535,0.9897079467773438,0.8443994522094727,1.1423962116241455
11,1.0,0.9999998807907104,1.0,0.6850926280021667,0.8549197316169739,0.9896649122238159,0.8411394357681274,1.140852451324463
12,1.0,0.9999998807907104,1.0,0.6828230619430542,0.8539157509803772,0.9898687601089478,0.8401914834976196,1.1439754962921143
13,1.0,1.0,1.0,0.682357907295227,0.8549197316169739,0.9896701574325562,0.8408113121986389,1.1462093591690063
14,1.0,0.9999999403953552,1.0,0.6834014058113098,0.8564257621765137,0.9896476864814758,0.8421619534492493,1.1523792743682861
