epoch,accuracy,auc,f1_score,loss,val_accuracy,val_auc,val_f1_score,val_loss
28,0.9993566274642944,0.9999996423721313,0.9994032382965088,0.8494085073471069,0.8463855385780334,0.9895683526992798,0.8301198482513428,1.2235724925994873
29,0.9993566274642944,0.9999995827674866,0.999331533908844,0.8458390831947327,0.8433734774589539,0.989497721195221,0.8270328640937805,1.2224639654159546
30,0.9997855424880981,0.9999999403953552,0.999809205532074,0.8399501442909241,0.8458835482597351,0.9892019033432007,0.8299655318260193,1.2196928262710571
31,0.9995710849761963,0.9999997615814209,0.9995248317718506,0.837334930896759,0.8428714871406555,0.9889785051345825,0.8263787031173706,1.2193596363067627
32,0.9997855424880981,0.9999999403953552,0.9997853636741638,0.8331185579299927,0.8448795080184937,0.9890178442001343,0.8291102051734924,1.2159312963485718
33,0.9996783137321472,0.9999998211860657,0.9997128248214722,0.8301602005958557,0.8443775177001953,0.9889712929725647,0.8285297155380249,1.2139474153518677
34,0.9998927712440491,0.9999998211860657,0.999873697757721,0.827105700969696,0.8433734774589539,0.988919198513031,0.8276053667068481,1.2120200395584106
35,0.9995710849761963,0.9999999403953552,0.9994710683822632,0.822706401348114,0.845381498336792,0.9891059994697571,0.8294434547424316,1.209899663925171
36,0.9998927712440491,1.0,0.9998993277549744,0.81993567943573,0.8433734774589539,0.9890626072883606,0.827155590057373,1.2081024646759033
37,0.9996783137321472,0.9999998211860657,0.9996451735496521,0.8181397318840027,0.8458835482597351,0.9890109896659851,0.8298161625862122,1.2075302600860596
38,0.9995710849761963,0.9999997615814209,0.9995714426040649,0.8168908357620239,0.8423694968223572,0.9890721440315247,0.8262489438056946,1.2052943706512451
39,0.9998927712440491,0.9999999403953552,0.9999165534973145,0.812824010848999,0.8423694968223572,0.9893757104873657,0.8269737362861633,1.20494544506073
40,0.9998927712440491,0.9999998211860657,0.9998732209205627,0.8116245269775391,0.8418674468994141,0.9891819953918457,0.8259758353233337,1.2015366554260254
41,0.9996783137321472,0.9999998211860657,0.9996421933174133,0.8088700175285339,0.8423694968223572,0.9892376065254211,0.8259637355804443,1.1997427940368652
42,1.0,0.9999999403953552,1.0,0.8065929412841797,0.8413654565811157,0.9893141984939575,0.8247479796409607,1.1965726613998413
43,0.9996783137321472,0.9999996423721313,0.9996528029441833,0.8045226335525513,0.8418674468994141,0.989071249961853,0.8261326551437378,1.1967722177505493
44,0.9997855424880981,0.9999999403953552,0.9997822046279907,0.8013472557067871,0.8433734774589539,0.9891262650489807,0.8280243277549744,1.1948894262313843
45,0.9998927712440491,1.0,0.9998698830604553,0.8006343245506287,0.8448795080184937,0.9891746640205383,0.8285025954246521,1.1937507390975952
46,0.9997855424880981,0.9999999403953552,0.9997643232345581,0.7994218468666077,0.8423694968223572,0.9892349243164062,0.8259575963020325,1.19206964969635
47,1.0,1.0,1.0,0.7973772883415222,0.8408634662628174,0.9890531301498413,0.823974609375,1.1910568475723267
48,0.9996783137321472,0.9999999403953552,0.9996719360351562,0.7962581515312195,0.8393574357032776,0.9891567230224609,0.8231775164604187,1.1903034448623657
49,1.0,0.9999999403953552,1.0,0.7953703999519348,0.8403614163398743,0.9891622066497803,0.8233523368835449,1.18892502784729
50,1.0,1.0,1.0,0.7932053208351135,0.8418674468994141,0.9891314506530762,0.824812114238739,1.1879245042800903
51,0.9998927712440491,0.9999999403953552,0.9999101161956787,0.791799783706665,0.8413654565811157,0.9896944165229797,0.8243210911750793,1.1859862804412842
52,0.9998927712440491,0.9999999403953552,0.9998740553855896,0.7913893461227417,0.8423694968223572,0.9897130727767944,0.8258041739463806,1.1845101118087769
53,0.9997855424880981,0.9999999403953552,0.999812662601471,0.7896896600723267,0.8433734774589539,0.9897915124893188,0.8267149925231934,1.1831507682800293
54,0.9997855424880981,0.9999999403953552,0.9997963309288025,0.7896847724914551,0.843875527381897,0.9897686243057251,0.8270140886306763,1.1819597482681274
55,0.9994638562202454,0.9999998211860657,0.9993898272514343,0.7892204523086548,0.843875527381897,0.9898751974105835,0.8270140886306763,1.1806014776229858
56,0.9996783137321472,0.9999998211860657,0.9996280074119568,0.7891880869865417,0.8433734774589539,0.9902229309082031,0.8265311121940613,1.179470181465149
57,0.9998927712440491,0.9999998211860657,0.9998474717140198,0.7891143560409546,0.8433734774589539,0.9903058409690857,0.8266605734825134,1.1783636808395386
58,0.9998927712440491,0.9999999403953552,0.9998490810394287,0.7883092164993286,0.8433734774589539,0.9902288317680359,0.8268019556999207,1.177383542060852
59,1.0,1.0,1.0,0.7891615629196167,0.8433734774589539,0.9903314709663391,0.8266611695289612,1.176501989364624
