epoch,accuracy,auc,f1_score,loss,val_accuracy,val_auc,val_f1_score,val_loss
0,0.10411752015352249,0.5586195588111877,0.0883389562368393,3.108415126800537,0.21134540438652039,0.7456506490707397,0.14977185428142548,2.83225679397583
1,0.14250482618808746,0.5905230045318604,0.11103716492652893,2.9870920181274414,0.18925704061985016,0.7696110606193542,0.1370682716369629,2.781686782836914
2,0.15933947265148163,0.6065195202827454,0.12506093084812164,2.9386584758758545,0.22791166603565216,0.7877342700958252,0.16511690616607666,2.7076728343963623
3,0.19161483645439148,0.6245920658111572,0.14779897034168243,2.8491427898406982,0.2505020201206207,0.7966227531433105,0.19031691551208496,2.695162057876587
4,0.20705553889274597,0.6342481374740601,0.16096989810466766,2.8011326789855957,0.23995985090732574,0.8059880137443542,0.18794944882392883,2.6995351314544678
5,0.2245335578918457,0.6452193260192871,0.18055224418640137,2.7516024112701416,0.2640562355518341,0.8215670585632324,0.22066622972488403,2.5965754985809326
6,0.24286939203739166,0.649968147277832,0.19488851726055145,2.7164652347564697,0.27259036898612976,0.8209471106529236,0.22778525948524475,2.638260841369629
7,0.2644220292568207,0.65898197889328,0.2126273363828659,2.673771858215332,0.2811245322227478,0.8320005536079407,0.23317590355873108,2.5340933799743652
8,0.27675315737724304,0.6638662815093994,0.2262035310268402,2.633627414703369,0.2961847484111786,0.8330817818641663,0.24889138340950012,2.611201286315918
9,0.29390949010849,0.6691500544548035,0.24180474877357483,2.5948855876922607,0.2946787476539612,0.8356674313545227,0.24829450249671936,2.5700302124023438
10,0.29562512040138245,0.6739546060562134,0.2428763508796692,2.574129104614258,0.30672693252563477,0.846663773059845,0.261853963136673,2.6057236194610596
11,0.3127814531326294,0.6734358072280884,0.2555150091648102,2.5491678714752197,0.3117470145225525,0.8441301584243774,0.27110251784324646,2.573014259338379
12,0.3310100734233856,0.6804715394973755,0.27441370487213135,2.515950918197632,0.2966867685317993,0.8336668014526367,0.25141558051109314,2.7170097827911377
13,0.34055328369140625,0.6829231977462769,0.28003814816474915,2.498189926147461,0.32078316807746887,0.842586874961853,0.27940869331359863,2.7267274856567383
14,0.3467724621295929,0.6867589354515076,0.2847493588924408,2.4788620471954346,0.3493976294994354,0.856727123260498,0.31380730867385864,2.523200750350952
15,0.35760238766670227,0.6862041354179382,0.2948697805404663,2.466967821121216,0.3147590756416321,0.8403523564338684,0.27643272280693054,2.7531588077545166
16,0.3642504811286926,0.6915918588638306,0.3028791546821594,2.4408717155456543,0.356927752494812,0.8651854395866394,0.32319754362106323,2.4057836532592773
17,0.3719708323478699,0.6905207633972168,0.31215646862983704,2.4252729415893555,0.3057229220867157,0.8083789944648743,0.2645503282546997,3.0476531982421875
18,0.37904781103134155,0.6912322044372559,0.3176039755344391,2.406646728515625,0.3629518449306488,0.8656020760536194,0.32174450159072876,2.584022045135498
19,0.3834441304206848,0.69596266746521,0.3192024230957031,2.4038710594177246,0.2946787476539612,0.8051530718803406,0.2629953920841217,8.118304252624512
20,0.39534634351730347,0.6962496638298035,0.33261045813560486,2.3900997638702393,0.3624498248100281,0.8527361750602722,0.3326989710330963,2.6621952056884766
21,0.39781254529953003,0.6965231895446777,0.3366979658603668,2.380667209625244,0.31275102496147156,0.8492128849029541,0.2947004437446594,2.771864175796509
22,0.3965258300304413,0.6987445950508118,0.33573734760284424,2.362468719482422,0.3524096608161926,0.8636336326599121,0.32131120562553406,2.8390402793884277
23,0.41078704595565796,0.7001649141311646,0.3478412628173828,2.350886344909668,0.3564257323741913,0.8662734627723694,0.34137043356895447,2.618866443634033
24,0.4095003008842468,0.7003830671310425,0.34992361068725586,2.3446271419525146,0.3348393738269806,0.8604651689529419,0.30591633915901184,3.1275477409362793
25,0.41368216276168823,0.7008737325668335,0.35228005051612854,2.347308397293091,0.2806225121021271,0.8473872542381287,0.25617557764053345,2.7171213626861572
26,0.4172206521034241,0.7030757665634155,0.3565487265586853,2.3224968910217285,0.3985944092273712,0.8909112811088562,0.3787524998188019,2.297891855239868
27,0.41786402463912964,0.7021970748901367,0.3554145097732544,2.3225295543670654,0.3724899888038635,0.8678914308547974,0.32557111978530884,2.6478819847106934
28,0.42923009395599365,0.7047646641731262,0.36793094873428345,2.306818962097168,0.3800201117992401,0.8706268668174744,0.34237101674079895,2.4688780307769775
29,0.4294445514678955,0.7026824951171875,0.36683911085128784,2.3024790287017822,0.37600404024124146,0.8687669634819031,0.3359921872615814,2.4104621410369873
30,0.43609264492988586,0.7024633288383484,0.3748556971549988,2.295769214630127,0.43775102496147156,0.8977730870246887,0.4022103250026703,2.19909405708313
31,0.43148186802864075,0.7013605237007141,0.3710806965827942,2.289384603500366,0.40361449122428894,0.8758220076560974,0.36979940533638,2.2684478759765625
32,0.4377010464668274,0.7052708864212036,0.3794693052768707,2.276516914367676,0.38202813267707825,0.8777064681053162,0.35546278953552246,2.33201003074646
33,0.4365215301513672,0.7026758790016174,0.37555959820747375,2.2833731174468994,0.3473895788192749,0.863715410232544,0.31748130917549133,2.4487409591674805
34,0.4422045648097992,0.7061605453491211,0.38008913397789,2.2778449058532715,0.4171687066555023,0.8817538619041443,0.3830920457839966,2.4872190952301025
35,0.4395239055156708,0.7046186923980713,0.3779885768890381,2.2746024131774902,0.4126506447792053,0.8837250471115112,0.37791311740875244,2.349576473236084
36,0.4456358551979065,0.70684814453125,0.38447144627571106,2.249016046524048,0.34036147594451904,0.8676424026489258,0.3215366005897522,2.542055606842041
37,0.4504610598087311,0.7041007280349731,0.3900344669818878,2.2564620971679688,0.3122490346431732,0.8549667000770569,0.2915079891681671,2.569537878036499
38,0.4498177170753479,0.7081647515296936,0.38723859190940857,2.251471996307373,0.29116469621658325,0.8337060213088989,0.2888513207435608,2.844852924346924
39,0.4604331851005554,0.7051961421966553,0.3980318605899811,2.2360315322875977,0.35893577337265015,0.8688504099845886,0.32614126801490784,2.585331439971924
40,0.4604331851005554,0.7031101584434509,0.39945343136787415,2.2349822521209717,0.41616469621658325,0.8861474990844727,0.37517303228378296,2.351081371307373
