epoch,accuracy,auc,f1_score,loss,val_accuracy,val_auc,val_f1_score,val_loss
19,0.8257559537887573,0.8110362887382507,0.7028664350509644,1.6298251152038574,0.8398594260215759,0.9883630275726318,0.8264370560646057,1.1444721221923828
20,0.8407677412033081,0.8150115609169006,0.7146019339561462,1.6076864004135132,0.8383533954620361,0.9881256818771362,0.823268711566925,1.1455501317977905
21,0.8431267142295837,0.8148477077484131,0.7164484858512878,1.6049998998641968,0.8398594260215759,0.9882641434669495,0.8253918290138245,1.143191933631897
22,0.8347630500793457,0.8150492906570435,0.706024169921875,1.6317228078842163,0.8398594260215759,0.9883338212966919,0.8261767625808716,1.1401206254959106
23,0.8487025499343872,0.8140744566917419,0.7220401763916016,1.5965558290481567,0.8423694968223572,0.9884840250015259,0.8299511075019836,1.1371753215789795
24,0.8396954536437988,0.8189917802810669,0.7083107233047485,1.6231826543807983,0.8418674468994141,0.988547146320343,0.8286041617393494,1.134643316268921
25,0.8514904379844666,0.8160579800605774,0.7215313911437988,1.5890971422195435,0.843875527381897,0.9885914921760559,0.8293272852897644,1.132286787033081
26,0.8573879599571228,0.8132632970809937,0.7329866290092468,1.5741361379623413,0.8423694968223572,0.9885079860687256,0.8277104496955872,1.132322907447815
27,0.8532060980796814,0.8159715533256531,0.7250809669494629,1.584457278251648,0.8423694968223572,0.988721489906311,0.8282338976860046,1.1299688816070557
28,0.8617842793464661,0.8101921677589417,0.7372919917106628,1.5592796802520752,0.8418674468994141,0.988808274269104,0.8275769352912903,1.13029944896698
29,0.857173502445221,0.8149330019950867,0.7301621437072754,1.5714995861053467,0.8433734774589539,0.9887186288833618,0.8286245465278625,1.1289186477661133
30,0.860390305519104,0.8136207461357117,0.7310913801193237,1.573386549949646,0.8423694968223572,0.9887849688529968,0.8275758624076843,1.126663327217102
31,0.853849470615387,0.8187083601951599,0.7245160937309265,1.5790683031082153,0.8448795080184937,0.9886953830718994,0.830303430557251,1.125800609588623
32,0.8678961992263794,0.8112884163856506,0.7411417961120605,1.5453416109085083,0.8423694968223572,0.9886547327041626,0.8270858526229858,1.1249662637710571
33,0.8690757155418396,0.8136988282203674,0.7361723184585571,1.569487452507019,0.843875527381897,0.988749623298645,0.8284318447113037,1.1244434118270874
34,0.8520265817642212,0.8180624842643738,0.7198672890663147,1.6002039909362793,0.8428714871406555,0.9887180328369141,0.8279933929443359,1.1246285438537598
35,0.8624275922775269,0.8178977966308594,0.7306376695632935,1.571207880973816,0.8428714871406555,0.988679051399231,0.828220546245575,1.1251213550567627
36,0.8557795286178589,0.8196486830711365,0.7252057790756226,1.585687279701233,0.8428714871406555,0.9886963963508606,0.8273109793663025,1.1249983310699463
37,0.8613553643226624,0.8123190402984619,0.7343698740005493,1.5569581985473633,0.8418674468994141,0.9887369275093079,0.8263480067253113,1.1246099472045898
38,0.8511687517166138,0.8192053437232971,0.7192177176475525,1.58359956741333,0.8423694968223572,0.9887493252754211,0.8267222046852112,1.1243321895599365
39,0.867038369178772,0.8113067746162415,0.7388718724250793,1.5515638589859009,0.8423694968223572,0.9887533783912659,0.8267222046852112,1.1242616176605225
